business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
bkhL6EA-5VDji8972LtV9A,Old Szechuan Chinese Restaurant,10016 82 Avenue NW,Edmonton,AB,T6E 1Z3,53.5182291,-113.4894767,3.0,13,1,"{'GoodForKids': 'True', 'Ambience': '{romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: False}', 'HasReservations': 'True', 'PriceRange': '2'}","Restaurants, Chinese","{'Monday': '16:0-23:30', 'Wednesday': '16:0-23:30', 'Thursday': '16:0-23:30', 'Friday': '16:0-23:30', 'Saturday': '16:0-23:30', 'Sunday': '16:0-23:30'}"
bnY1-1e0XdPz6zTrG5dacA,McDonald's,14932 111th Avenue NW,Edmonton,AB,T5M 2P7,53.5592593101,-113.5786313286,2.0,12,1,"{'Alcohol': 'none', 'Caters': 'False', 'GoodForKids': 'True', 'NoiseLevel': 'quiet', 'WiFi': 'free', 'OutdoorSeating': 'True', 'BikeParking': 'True', 'HasTV': 'True', 'Ambience': '{romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: True}', 'BusinessParking': '{garage: False, street: False, validated: False, lot: True, valet: False}', 'BusinessAcceptsCreditCards': 'True', 'HasTakeOut': 'True', 'HasReservations': 'False', 'PriceRange': '1', 'GoodForGroups': 'True', 'Attire': 'casual', 'HasDelivery': 'True'}","Burgers, Restaurants, Coffee & Tea, Food, Fast Food","{'Monday': '5:0-0:0', 'Tuesday': '5:0-0:0', 'Wednesday': '5:0-0:0', 'Thursday': '5:0-0:0', 'Friday': '5:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
boLOUdV5T1O5a1cWaClfDA,Mary Brown's Famous Chicken & Taters,4004 50 Street NW,Edmonton,AB,T6L 5N3,53.4763431,-113.4175718,3.0,16,1,"{'GoodForKids': 'True', 'BikeParking': 'False', 'Ambience': '{romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: False}', 'OutdoorSeating': 'False', 'HasTV': 'True', 'GoodForGroups': 'True', 'HasTakeOut': 'True', 'HasDelivery': 'False', 'HasReservations': 'False', 'Attire': 'casual', 'PriceRange': '1'}","Fast Food, Restaurants, American (New), Canadian (New)","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}"
bvkZndsHPy0nwpn3_iKCQQ,Smokehouse BBQ,15960 - 109 Avenue NW,Edmonton,AB,T5P 1B7,53.554148,-113.598078,3.5,99,1,"{'Ambience': '{romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: True}', 'BikeParking': 'True', 'Alcohol': 'full_bar', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'Caters': 'True', 'HasTV': 'True', 'WiFi': 'free', 'GoodForMeal': '{dessert: False, latenight: False, lunch: True, dinner: True, brunch: False, breakfast: False}', 'GoodForKids': 'True', 'HappyHour': 'True', 'WheelchairAccessible': 'True', 'BusinessParking': '{garage: False, street: True, validated: False, lot: True, valet: False}', 'HasReservations': 'True', 'GoodForGroups': 'True', 'Attire': 'casual', 'HasTakeOut': 'True', 'PriceRange': '2', 'HasDelivery': 'True', 'HasTableService': 'True'}","Caterers, Event Planning & Services, Food Trucks, Barbeque, Restaurants, Food","{'Monday': '11:30-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0'}"
bzQvlz7oUKFez_XMYmfjtQ,Dream Tea House,11242 104 Avenue NW,Edmonton,AB,T5K 2X4,53.546818,-113.515103,3.0,29,1,"{'WiFi': 'free', 'GoodForKids': 'True', 'NoiseLevel': 'average', 'Alcohol': 'none', 'Caters': 'False', 'BusinessParking': '{garage: False, street: False, validated: None, lot: True, valet: False}', 'BikeParking': 'True', 'OutdoorSeating': 'False', 'Ambience': '{touristy: False, hipster: False, romantic: False, intimate: False, trendy: False, upscale: False, classy: False, casual: False}', 'GoodForMeal': '{dessert: False, latenight: False, lunch: True, dinner: False, brunch: False, breakfast: False}', 'HasTV': 'True', 'PriceRange': '1', 'HasTakeOut': 'True', 'HasReservations': 'False', 'GoodForGroups': 'True', 'Attire': 'casual', 'HasDelivery': 'True', 'HasTableService': 'False'}","Food, Cafes, Bubble Tea, Restaurants, Coffee & Tea, Tea Rooms, Juice Bars & Smoothies","{'Monday': '12:0-21:0', 'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-21:0'}"
c-C_U62Yh8vgY7xGf-fJZA,Share,"The Westin, 10135 100th Street",Edmonton,AB,T5J 0N7,53.5420182,-113.4897836,4.0,6,1,"{'GoodForKids': 'True', 'OutdoorSeating': 'None', 'NoiseLevel': 'quiet', 'HasTV': 'True', 'BikeParking': 'None', 'HasReservations': 'True', 'HasDelivery': 'False', 'GoodForGroups': 'True', 'HasTakeOut': 'False', 'PriceRange': '3', 'Attire': 'casual'}","Steakhouses, Restaurants, Seafood","{'Monday': '6:30-21:0', 'Tuesday': '6:30-21:0', 'Wednesday': '6:30-21:0', 'Thursday': '6:30-21:0', 'Friday': '6:30-22:0', 'Saturday': '7:0-21:0', 'Sunday': '7:0-21:0'}"
c2VdONiIDoAkTCEjPNehjQ,Good Stock Foods,11409 40 Avenue NW,Edmonton,AB,T6J 0R4,53.4754967067,-113.5278692431,4.5,23,1,"{'WheelchairAccessible': 'True', 'GoodForKids': 'True', 'DogsAllowed': 'False', 'BikeParking': 'False', 'OutdoorSeating': 'False', 'BusinessParking': '{garage: False, street: False, validated: False, lot: True, valet: False}', 'GoodForMeal': '{dessert: False, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}', 'NoiseLevel': 'quiet', 'Caters': 'True', 'HasTV': 'False', 'Ambience': '{touristy: False, hipster: None, romantic: None, intimate: None, trendy: True, upscale: False, classy: None, casual: True}', 'Alcohol': 'none', 'WiFi': 'free', 'GoodForGroups': 'True', 'HasTakeOut': 'True', 'HasTableService': 'False', 'PriceRange': '2', 'HasDelivery': 'True', 'HasReservations': 'False', 'Attire': 'casual'}","Vegan, Vegetarian, Event Planning & Services, Restaurants, Caterers, Cafes","{'Monday': '0:0-0:0', 'Tuesday': '12:0-18:0', 'Wednesday': '12:0-18:0', 'Thursday': '12:0-18:0', 'Friday': '12:0-18:0', 'Saturday': '12:0-18:0'}"
c4WjOzTvpMvAxmUspHfhOQ,Sicilian Pasta Kitchen - SPK Downtown,11239 Jasper Avenue NW,Edmonton,AB,T5K 0L5,53.5408509,-113.5154098,3.5,98,1,"{'NoiseLevel': 'average', 'Caters': 'False', 'BikeParking': 'True', 'HasTV': 'True', 'Alcohol': 'full_bar', 'BusinessParking': '{garage: False, street: True, validated: False, lot: False, valet: False}', 'WiFi': 'free', 'GoodForKids': 'False', 'OutdoorSeating': 'True', 'Ambience': '{touristy: False, hipster: False, romantic: False, intimate: False, trendy: False, upscale: False, classy: True, casual: False}', 'HappyHour': 'False', 'HasReservations': 'True', 'PriceRange': '2', 'HasTakeOut': 'True', 'Attire': 'casual', 'HasDelivery': 'False', 'GoodForGroups': 'True'}","Italian, Restaurants","{'Monday': '12:0-21:0', 'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-21:0', 'Saturday': '15:0-21:0', 'Sunday': '15:0-21:0'}"
cFibMQ4xVSxkdZnCOKGi_Q,Bai Wei Seafood,16049 97 Street NW,Edmonton,AB,T5X 6E4,53.622425,-113.49064,3.5,15,1,"{'WheelchairAccessible': 'True', 'BikeParking': 'True', 'BusinessParking': '{garage: False, street: False, validated: False, lot: False, valet: False}', 'WiFi': 'free', 'HasTV': 'True', 'NoiseLevel': 'average', 'Alcohol': 'full_bar', 'Caters': 'True', 'GoodForKids': 'True', 'OutdoorSeating': 'None', 'GoodForMeal': '{breakfast: None, brunch: None, lunch: True, dinner: None, latenight: None, dessert: None}', 'Ambience': '{hipster: None, casual: True, touristy: None, trendy: None, intimate: False, romantic: None, classy: None, upscale: None}', 'HasReservations': 'True', 'Attire': 'casual', 'HasDelivery': 'True', 'HasTakeOut': 'True', 'GoodForGroups': 'True', 'HasTableService': 'True', 'PriceRange': '2'}","Seafood, Chinese, Dim Sum, Restaurants","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-22:0'}"
cIBRdoAnPHwEzwxlnq495Q,Harvest Room,10065 - 100th Street,Edmonton,AB,T5J 0N6,53.5402604,-113.4894945,4.0,59,1,"{'NoiseLevel': 'quiet', 'Alcohol': 'full_bar', 'WiFi': 'free', 'BusinessParking': '{garage: False, street: True, validated: False, lot: False, valet: True}', 'Ambience': '{touristy: False, hipster: False, romantic: True, intimate: False, trendy: False, upscale: True, classy: True, casual: False}', 'BikeParking': 'True', 'GoodForKids': 'False', 'HasTV': 'False', 'OutdoorSeating': 'False', 'Caters': 'False', 'GoodForMeal': '{dessert: None, latenight: False, lunch: None, dinner: None, brunch: None, breakfast: None}', 'DriveThru': 'False', 'HasReservations': 'True', 'PriceRange': '3', 'HasDelivery': 'False', 'Attire': 'dressy', 'GoodForGroups': 'True', 'HasTakeOut': 'False', 'HasTableService': 'True'}","American (New), Hotels & Travel, Restaurants, Gluten-Free, Hotels, Event Planning & Services, Steakhouses, Breakfast & Brunch, Canadian (New), American (Traditional)","{'Monday': '6:30-22:0', 'Tuesday': '6:30-22:0', 'Wednesday': '6:30-22:0', 'Thursday': '6:30-22:0', 'Friday': '6:30-22:0', 'Saturday': '7:0-22:0', 'Sunday': '7:0-22:0'}"
cJCbxGdrvAoNQFotRBZpOQ,Duggan's Boundary Irish Pub,9013 88 Avenue NW,Edmonton,AB,T6C 1M1,53.5233132,-113.4667094,4.0,45,1,"{'HasTV': 'True', 'NoiseLevel': 'average', 'Alcohol': 'full_bar', 'Caters': 'False', 'OutdoorSeating': 'True', 'GoodForKids': 'False', 'WiFi': 'free', 'Ambience': '{romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: True}', 'HappyHour': 'True', 'BusinessParking': '{garage: False, street: True, validated: False, lot: False, valet: False}', 'BikeParking': 'True', 'DogsAllowed': 'False', 'GoodForMeal': '{breakfast: None, brunch: None, lunch: None, dinner: True, latenight: None, dessert: False}', 'HasReservations': 'False', 'Attire': 'casual', 'PriceRange': '2', 'HasTakeOut': 'True', 'GoodForGroups': 'True', 'HasDelivery': 'True'}","Gastropubs, Restaurants","{'Monday': '11:30-0:0', 'Tuesday': '11:30-0:0', 'Wednesday': '11:30-0:0', 'Thursday': '11:30-0:0', 'Friday': '11:30-2:0', 'Saturday': '11:30-2:0', 'Sunday': '11:30-23:0'}"
cSJDhD7a--7nY4TWAVg3sg,Board N Brew Café,9929 103 Street,Edmonton,AB,T5K 0Y1,53.5382216,-113.4970469,4.5,16,1,"{'BusinessParking': '{garage: False, street: True, validated: False, lot: False, valet: False}', 'GoodForMeal': '{dessert: False, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}', 'BikeParking': 'True', 'WheelchairAccessible': 'True', 'DogsAllowed': 'False', 'HasTV': 'True', 'Alcohol': 'full_bar', 'GoodForKids': 'True', 'NoiseLevel': 'average', 'Caters': 'False', 'Ambience': '{touristy: False, hipster: False, romantic: False, intimate: False, trendy: False, upscale: False, classy: False, casual: False}', 'OutdoorSeating': 'False', 'WiFi': 'free', 'HasTableService': 'True', 'HasTakeOut': 'False', 'HasReservations': 'True', 'GoodForGroups': 'True', 'HasDelivery': 'False', 'Attire': 'casual', 'PriceRange': '2', 'MustMakeReservation': 'False'}","Tabletop Games, Arts & Entertainment, Shopping, Bars, Restaurants, Cafes, Beer Bar, Nightlife","{'Monday': '14:0-23:0', 'Tuesday': '14:0-23:0', 'Wednesday': '14:0-23:0', 'Thursday': '14:0-23:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-23:0'}"
cjNiQ1g1VF3rU3uF7EN3yw,L'espresso Cafe,"Main Floor, Chancery Hall Building, 3 Sir Winston Churchill Square NW",Edmonton,AB,T5J 2C3,53.5441557,-113.4888695,3.0,16,1,"{'WiFi': 'free', 'OutdoorSeating': 'True', 'Ambience': '{touristy: False, hipster: False, romantic: False, intimate: False, trendy: False, upscale: False, classy: True, casual: False}', 'GoodForKids': 'True', 'Caters': 'True', 'BikeParking': 'True', 'BusinessParking': '{garage: False, street: True, validated: False, lot: False, valet: False}', 'HasTV': 'True', 'GoodForGroups': 'True', 'HasDelivery': 'False', 'PriceRange': '1', 'HasTakeOut': 'True', 'Attire': 'casual', 'HasReservations': 'True'}","Food, Bagels, Desserts, Sandwiches, Restaurants, Pizza, Coffee & Tea","{'Monday': '7:0-17:0', 'Tuesday': '7:0-17:0', 'Wednesday': '7:0-17:0', 'Thursday': '7:0-17:0', 'Friday': '7:0-17:0'}"
cq9-og8H25nyZlBNhXJgRA,La Ronde Revolving Restaurant,10111 Bellamy Hill NW,Edmonton,AB,T5J 1N7,53.5389797,-113.4939368,4.0,78,1,"{'OutdoorSeating': 'False', 'NoiseLevel': 'average', 'Alcohol': 'full_bar', 'Caters': 'False', 'WiFi': 'no', 'Ambience': '{touristy: False, hipster: False, romantic: False, intimate: False, trendy: False, upscale: True, classy: True, casual: False}', 'GoodForKids': 'True', 'BikeParking': 'True', 'GoodForMeal': '{dessert: True, latenight: False, lunch: False, dinner: True, brunch: True, breakfast: False}', 'BusinessParking': '{garage: None, street: None, validated: False, lot: None, valet: False}', 'HasTV': 'True', 'HasTakeOut': 'False', 'Attire': 'dressy', 'HasReservations': 'True', 'HasDelivery': 'False', 'GoodForGroups': 'True', 'PriceRange': '3'}","Restaurants, Soul Food, Steakhouses","{'Tuesday': '17:30-22:0', 'Wednesday': '17:30-22:0', 'Thursday': '17:30-22:0', 'Friday': '17:30-22:0', 'Saturday': '17:30-22:0', 'Sunday': '17:30-22:0'}"
crjRqGzxe6-MM4ylqlSfmw,Mayfield Dinner Theatre,16615 109 Avenue,Edmonton,AB,T5J 1W5,53.5547235146,-113.6079470512,4.5,75,1,"{'BusinessParking': '{garage: False, street: False, validated: False, lot: True, valet: False}', 'OutdoorSeating': 'False', 'NoiseLevel': 'average', 'GoodForKids': 'False', 'Ambience': '{touristy: False, hipster: False, romantic: False, intimate: False, trendy: False, upscale: False, classy: True, casual: False}', 'Alcohol': 'full_bar', 'GoodForMeal': '{dessert: False, latenight: False, lunch: False, dinner: True, brunch: False, breakfast: False}', 'HasTV': 'True', 'BikeParking': 'True', 'WiFi': 'no', 'Caters': 'False', 'HasReservations': 'True', 'PriceRange': '4', 'GoodForGroups': 'True', 'Attire': 'dressy', 'HasTableService': 'True', 'HasTakeOut': 'False', 'HasDelivery': 'False'}","Restaurants, Canadian (New), Cabaret, Performing Arts, Arts & Entertainment, Dinner Theater, Buffets","{'Monday': '9:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-19:0'}"
d25NwB0EeDs7-A5KHn94bA,Dallas Pizza & Steak House,7834 106 Avenue NW,Edmonton,AB,T6A 1H5,53.549618,-113.4486671,3.5,32,1,"{'BikeParking': 'True', 'Caters': 'False', 'NoiseLevel': 'quiet', 'OutdoorSeating': 'False', 'WiFi': 'no', 'Ambience': '{touristy: False, hipster: False, romantic: False, intimate: False, trendy: False, upscale: False, classy: False, casual: False}', 'GoodForKids': 'True', 'HasTV': 'True', 'GoodForMeal': '{dessert: False, latenight: False, lunch: False, dinner: True, brunch: False, breakfast: False}', 'BusinessParking': '{garage: False, street: False, validated: False, lot: True, valet: False}', 'Alcohol': 'full_bar', 'HasReservations': 'True', 'GoodForGroups': 'True', 'HasTakeOut': 'True', 'PriceRange': '2', 'HasDelivery': 'True', 'Attire': 'casual'}","Pizza, Restaurants, Steakhouses, Burgers, Italian","{'Monday': '12:0-21:0', 'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '16:0-22:0'}"
d43qz3rfHHly6_IUnE0mVA,Kinnikinnick Fresh,10940 120 Street NW,Edmonton,AB,T5H 3P7,53.5569989,-113.5295334,4.5,21,1,"{'BusinessParking': '{garage: False, street: True, validated: False, lot: False, valet: False}', 'WiFi': 'no', 'OutdoorSeating': 'False', 'BikeParking': 'False', 'Alcohol': 'none', 'NoiseLevel': 'quiet', 'Ambience': '{romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: False}', 'Caters': 'True', 'HasTV': 'True', 'GoodForKids': 'True', 'GoodForMeal': '{dessert: False, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}', 'Attire': 'casual', 'PriceRange': '3', 'HasDelivery': 'False', 'GoodForGroups': 'True', 'HasTakeOut': 'True', 'HasReservations': 'False'}","Food, Grocery, Gluten-Free, Restaurants, Bakeries, Specialty Food","{'Tuesday': '9:30-17:0', 'Wednesday': '9:30-17:0', 'Thursday': '9:30-17:0', 'Friday': '9:30-17:0', 'Saturday': '9:30-17:0'}"
d6nMMyfNmja2w4yM79XaGQ,Fat Franks Dog House,"5015 101 Avenue NW, Suite 125",Edmonton,AB,T6A 0G7,53.5403405203,-113.4203735269,3.5,23,1,"{'OutdoorSeating': 'False', 'GoodForKids': 'True', 'HasTV': 'True', 'DriveThru': 'False', 'GoodForMeal': '{dessert: False, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}', 'Ambience': '{touristy: False, hipster: False, romantic: False, intimate: False, trendy: False, upscale: False, classy: False, casual: False}', 'BusinessParking': '{garage: False, street: False, validated: False, lot: True, valet: False}', 'HasTakeOut': 'True', 'PriceRange': '2', 'HasDelivery': 'False', 'Attire': 'casual', 'HasReservations': 'False', 'GoodForGroups': 'True'}","Fast Food, Restaurants, Food, Hot Dogs, Food Trucks","{'Monday': '10:30-19:0', 'Tuesday': '10:30-19:0', 'Wednesday': '10:30-21:0', 'Thursday': '10:30-21:0', 'Friday': '10:30-21:0', 'Saturday': '10:30-21:0', 'Sunday': '12:0-18:0'}"
d8tLbQ9o3aVdOLgueJtYXw,Jay Bee's Diner,3633 118 Avenue NW,Edmonton,AB,T5W 0Z3,53.570187,-113.39821,3.5,37,1,"{'NoiseLevel': 'average', 'Ambience': '{touristy: False, hipster: False, romantic: False, intimate: False, trendy: False, upscale: False, classy: False, casual: True}', 'GoodForKids': 'True', 'BusinessParking': '{garage: False, street: True, validated: False, lot: True, valet: False}', 'HasTV': 'True', 'OutdoorSeating': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free', 'BikeParking': 'True', 'Alcohol': 'beer_and_wine', 'DogsAllowed': 'False', 'HappyHour': 'False', 'Caters': 'True', 'GoodForGroups': 'True', 'Attire': 'casual', 'HasReservations': 'True', 'HasTakeOut': 'True', 'HasTableService': 'True', 'PriceRange': '2', 'HasDelivery': 'True'}","Diners, Restaurants, Breakfast & Brunch, American (New), Canadian (New)","{'Monday': '7:30-20:0', 'Tuesday': '7:30-20:0', 'Wednesday': '7:30-20:0', 'Thursday': '7:30-20:0', 'Friday': '7:30-20:0', 'Saturday': '7:30-20:0', 'Sunday': '7:30-20:0'}"
dA1yIGRm-yO3oki0zd0j4w,Runway 29,11312 109 Street NW,Edmonton,AB,T5G 2T7,53.5630257,-113.5090433,2.5,14,1,"{'BikeParking': 'False', 'OutdoorSeating': 'False', 'GoodForKids': 'False', 'NoiseLevel': 'quiet', 'Alcohol': 'full_bar', 'BusinessParking': '{garage: False, street: False, validated: False, lot: True, valet: False}', 'HasTV': 'True', 'Caters': 'False', 'Ambience': '{romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: True}', 'PriceRange': '2', 'HasReservations': 'True', 'Attire': 'casual', 'HasTakeOut': 'True', 'GoodForGroups': 'True', 'HasDelivery': 'True'}","Nightlife, Pubs, American (Traditional), Restaurants, Breakfast & Brunch, Bars, Lounges","{'Monday': '7:0-0:0', 'Tuesday': '7:0-0:0', 'Wednesday': '7:0-0:0', 'Thursday': '7:0-0:0', 'Friday': '7:0-1:0', 'Saturday': '7:0-1:0', 'Sunday': '11:0-23:0'}"
dCXT5vPDsJvDr9ihkI6_lw,Buster's Pizza & Donair,5954 153 Avenue NW,Edmonton,AB,T5Y 2N2,53.6161971,-113.4324055,2.5,12,1,"{'Alcohol': 'none', 'NoiseLevel': 'average', 'Caters': 'True', 'GoodForKids': 'True', 'WiFi': 'no', 'BusinessParking': '{garage: False, street: False, validated: False, lot: False, valet: False}', 'Ambience': '{touristy: False, hipster: False, romantic: False, intimate: False, trendy: False, upscale: False, classy: False, casual: False}', 'GoodForGroups': 'True', 'PriceRange': '2', 'HasTakeOut': 'True', 'HasDelivery': 'True', 'HasReservations': 'False'}","Donairs, Food, Pizza, Restaurants, Mediterranean","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:30', 'Saturday': '11:0-0:30', 'Sunday': '11:0-23:0'}"
dD8HFOlOowiEcBv5F38pew,McDonald's,5360-23rd Avenue,Edmonton,AB,T6L 6X2,53.454781,-113.42407,1.5,9,1,"{'BusinessAcceptsCreditCards': 'True', 'HasTakeOut': 'True', 'HasDelivery': 'True'}","Restaurants, Burgers, Fast Food, Food, Coffee & Tea","{'Monday': '4:0-23:0', 'Tuesday': '4:0-23:0', 'Wednesday': '4:0-23:0', 'Thursday': '4:0-23:0', 'Friday': '4:0-23:0', 'Saturday': '4:0-23:0', 'Sunday': '4:0-23:0'}"
dFTaHC6bn2mdYdGLUkdq1g,The Butternut Tree,9707 110 St NW,Edmonton,AB,T5K 2L9,53.5343181,-113.5096909,4.5,36,1,"{'Alcohol': 'full_bar', 'Caters': 'True', 'OutdoorSeating': 'False', 'HasTV': 'False', 'GoodForKids': 'False', 'DogsAllowed': 'False', 'WheelchairAccessible': 'True', 'NoiseLevel': 'average', 'Ambience': '{touristy: False, hipster: False, romantic: False, intimate: False, trendy: False, upscale: False, classy: True, casual: False}', 'BikeParking': 'True', 'GoodForMeal': '{dessert: False, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}', 'BYOB': 'False', 'BusinessParking': '{garage: True, street: True, validated: True, lot: False, valet: False}', 'WiFi': 'free', 'HasTableService': 'True', 'Attire': 'dressy', 'PriceRange': '4', 'HasDelivery': 'False', 'GoodForGroups': 'False', 'HasReservations': 'True', 'HasTakeOut': 'True'}","Restaurants, Breakfast & Brunch, Canadian (New)","{'Monday': '0:0-0:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0'}"
dJINO-g_RfwsJcuj9uumdA,Highlevel Diner,10912 88 Avenue NW,Edmonton,AB,T6G 0Z1,53.523947,-113.5126,4.0,167,1,"{'Caters': 'False', 'HasTV': 'False', 'OutdoorSeating': 'True', 'Alcohol': 'full_bar', 'WiFi': 'no', 'NoiseLevel': 'average', 'GoodForKids': 'True', 'BikeParking': 'True', 'BusinessParking': '{garage: False, street: True, validated: False, lot: True, valet: False}', 'WheelchairAccessible': 'True', 'Ambience': '{touristy: False, hipster: None, romantic: False, intimate: False, trendy: False, upscale: False, classy: False, casual: True}', 'GoodForMeal': '{dessert: None, latenight: False, lunch: True, dinner: True, brunch: True, breakfast: True}', 'BYOB': 'False', 'Corkage': 'False', 'HasDelivery': 'True', 'PriceRange': '2', 'HasTakeOut': 'True', 'HasReservations': 'False', 'HasTableService': 'True', 'GoodForGroups': 'True', 'Attire': 'casual'}","Food, American (Traditional), Comfort Food, Sandwiches, Canadian (New), Coffee & Tea, Diners, Restaurants, Desserts, Vegetarian, Vegan, Breakfast & Brunch, Gluten-Free","{'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '8:0-20:0', 'Sunday': '8:0-20:0'}"
dLVXcceTQlOYJRz9N4M0xg,Bodega Tapas and Wine Bar,"10220 103 Street, Suite 109",Edmonton,AB,T5J 0Y8,53.5430823,-113.4974613,4.0,34,1,"{'Caters': 'False', 'OutdoorSeating': 'True', 'BusinessParking': '{garage: False, street: True, validated: False, lot: False, valet: False}', 'WheelchairAccessible': 'True', 'Alcohol': 'full_bar', 'DogsAllowed': 'False', 'BikeParking': 'True', 'NoiseLevel': 'loud', 'Ambience': '{touristy: False, hipster: False, romantic: None, intimate: None, trendy: True, upscale: None, classy: True, casual: None}', 'GoodForMeal': '{dessert: False, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}', 'Music': '{dj: None, background_music: False, no_music: False, jukebox: None, live: False, video: False, karaoke: None}', 'GoodForDancing': 'False', 'HappyHour': 'True', 'HasTV': 'True', 'CoatCheck': 'False', 'GoodForKids': 'False', 'HasTakeOut': 'False', 'HasTableService': 'True', 'HasReservations': 'False', 'HasDelivery': 'False', 'PriceRange': '3', 'GoodForGroups': 'True', 'Attire': 'casual', 'PopularNights': '{monday: False, tuesday: False, friday: False, wednesday: False, thursday: False, sunday: False, saturday: False}'}","Nightlife, Tapas Bars, Spanish, Restaurants, Bars, Wine Bars, Portuguese","{'Monday': '16:30-22:0', 'Tuesday': '16:30-22:0', 'Wednesday': '16:30-22:0', 'Thursday': '16:30-22:0', 'Friday': '16:30-23:0', 'Saturday': '16:30-23:0', 'Sunday': '17:0-21:0'}"
dRQ070s-UZiKdCFU78aekQ,El Mariachi,10991A 124 Street,Edmonton,AB,T5M 0H9,53.5569438,-113.5357433,4.0,30,1,"{'BikeParking': 'True', 'HasTV': 'True', 'BusinessParking': '{garage: False, street: True, validated: False, lot: False, valet: False}', 'PriceRange': '2', 'HasTakeOut': 'True'}","Food, Ethnic Food, Restaurants, Grocery, Mexican, International Grocery, Specialty Food","{'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-20:0'}"
dSrIyeFwekD5m5kYL9IFnA,Thanh Thanh Oriental Noodle House,10718 101 Street NW,Edmonton,AB,T5H 2S3,53.5518687,-113.4940451,4.0,78,1,"{'GoodForKids': 'True', 'WiFi': 'no', 'OutdoorSeating': 'False', 'Ambience': '{romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: True}', 'Caters': 'False', 'BusinessParking': '{garage: False, street: True, validated: False, lot: True, valet: False}', 'NoiseLevel': 'average', 'Alcohol': 'beer_and_wine', 'DogsAllowed': 'False', 'HasTV': 'True', 'BikeParking': 'False', 'GoodForMeal': '{dessert: False, latenight: False, lunch: True, dinner: True, brunch: False, breakfast: False}', 'Attire': 'casual', 'GoodForGroups': 'True', 'PriceRange': '2', 'HasReservations': 'True', 'HasTakeOut': 'True', 'HasDelivery': 'True', 'HasTableService': 'True'}","Vietnamese, Restaurants","{'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0'}"
